ledger_id,employee_id,plan_code,plan_name,period,opening_balance,accrued_days,taken_days,adjusted_days,closing_balance,max_entitlement,last_updated,updated_by,ledger_status
LDGW2Q94AVLR,EMP00130,PL-PLAN-05,Paternity Leave,2025-Q1,0.2,5.01,4.81,0.79,1.19,21,2024-05-09,EMP00044,Final
LDG5XGN7B27H,EMP00692,ML-PLAN-04,Maternity Leave,2025-Q1,23.34,4.65,7.13,2.99,23.85,18,2023-03-10,EMP00031,Final
LDGYL437U47X,,AL-PLAN-01,Annual Leave,2023-Q3,9.55,0.68,5.72,-1.22,3.29,20,2024-03-18,EMP00034,Draft
LDGNI3HN981D,EMP00386,UL-PLAN-07,Unpaid Leave,2023-Q3,16.23,9.97,23.8,-2.43,-1.03,18,2023-12-23,EMP00048,Final
LDGP4OQLWRFV,EMP00663,SL-PLAN-02,Sick Leave,2024-Q2,0.38,3.5,0.83,-1.69,1.36,25,2023-06-13,EMP00039,Final
LDGOZPMXR3G2,EMP00010,SL-PLAN-02,Sick Leave,2023-Q4,21.66,2.35,21.06,-2.16,0.79,18,2024-10-20,EMP00025,Final
LDG4TCFBQE62,EMP00698,CL-PLAN-03,Casual Leave,2023-Q4,16.66,3.61,11.47,1.0,9.8,20,2023-05-25,EMP00001,Draft
LDGD95XECCM7,EMP00242,CL-PLAN-03,Casual Leave,INVALID-PERIOD,11.06,-5.0,0.43,-1.54,15.01,18,2023-08-25,EMP00036,Final
LDG8SPFITBLY,EMP00400,ML-PLAN-04,Maternity Leave,2025-Q1,8.27,2.4,10.09,0.54,1.12,20,2023-06-05,EMP00011,Draft
LDG1F83QT6CT,EMP00536,ML-PLAN-04,Maternity Leave,2023-Q1,17.11,4.09,9.36,1.56,13.4,18,2024-06-17,EMP00036,Draft
LDG3CSTUWPNQ,EMP00723,SL-PLAN-02,Sick Leave,2023-Q4,15.06,8.3,11.78,-0.65,10.93,25,2025-05-02,EMP00050,Final
LDGJ3KNK9IIE,EMP00553,CL-PLAN-03,Casual Leave,2023-Q1,9.08,9.39,13.81,2.46,7.12,21,2023-02-22,EMP00010,Final
LDGT2WY2BSE2,EMP00134,SL-PLAN-02,Sick Leave,2023-Q2,,8.23,6.47,-1.57,-6.98,18,2023-09-15,EMP00043,Final
LDG3FVRA8K7G,EMP00332,BL-PLAN-08,Bereavement Leave,2023-Q3,1.36,4.34,1.16,1.5,6.04,15,2023-08-15,EMP00034,Final
LDGI8WULDDRA,EMP00271,BL-PLAN-08,Bereavement Leave,2024-Q3,18.75,8.15,24.67,1.19,3.42,18,2024-10-06,EMP00020,Final
LDGPLC2JPMII,,UL-PLAN-07,Unpaid Leave,2024-Q3,6.4,5.58,8.35,-2.05,1.58,30,2024-12-09,EMP00026,Final
LDGZ2TTZXXVE,EMP00755,CL-PLAN-03,Casual Leave,2024-Q4,13.2,8.13,5.93,1.72,17.12,25,2024-06-07,EMP00032,Final
LDG3BZ3HLXF7,EMP00281,BL-PLAN-08,Bereavement Leave,2023-Q3,24.82,6.26,9.33,-2.48,19.27,25,2024-03-17,EMP00002,Final
LDGLIQYD1DFO,EMP00754,PL-PLAN-05,Paternity Leave,2023-Q3,2.91,0.93,1.24,0.42,39.0,18,2024-05-29,EMP00002,Final
LDGGKTKBTYIH,EMP00303,PL-PLAN-05,Paternity Leave,2024-Q4,2.66,9.81,5.35,-2.97,4.15,25,2023-02-07,EMP00022,Final
LDG7PESBLK1L,EMP00254,SL-PLAN-02,Sick Leave,2023-Q4,15.27,1.92,5.9,2.61,13.9,15,2025-05-20,EMP00039,Final
LDGC0WUE61CR,EMP00137,SL-PLAN-02,Sick Leave,2024-Q4,3.42,6.63,5.33,-1.34,-4.38,21,2025-03-15,EMP00019,Final
LDGA2X5FZUIW,EMP00251,BL-PLAN-08,Bereavement Leave,2023-Q3,4.3,9.82,0.89,-1.21,12.02,20,2025-05-13,EMP00009,Final
LDG97E5OKM23,EMP00571,CL-PLAN-03,Casual Leave,2023-Q1,14.2,3.2,7.56,2.11,11.95,25,2025-02-14,EMP00049,Final
LDGVQ70NN02Z,EMP00129,AL-PLAN-01,Annual Leave,2023-Q2,15.99,-5.0,4.14,-1.87,15.61,21,2025-05-26,EMP00018,Final
LDGQTA5WW7CA,EMP00742,SL-PLAN-02,Sick Leave,2024-Q3,6.55,9.69,9.65,1.4,7.99,21,2024-11-17,EMP00027,Revised
LDG4T4ZENHHP,EMP00480,CO-PLAN-06,Compensatory Off,2024-Q4,2.15,1.33,0.85,2.41,5.04,21,2025-05-11,EMP00050,Draft
LDGK4KIIYGUN,EMP00134,CO-PLAN-06,Compensatory Off,2023-Q4,10.06,9.21,39.27,-1.83,13.74,30,2024-12-01,EMP00017,Final
LDG7ZQ8CD7Q0,,CO-PLAN-06,Compensatory Off,2024-Q2,3.22,1.35,1.49,1.61,4.69,30,2024-07-09,EMP00012,Final
LDG32PGB8KZN,EMP00443,CL-PLAN-03,Casual Leave,2024-Q4,8.73,2.33,3.12,1.21,9.15,20,2023-05-30,EMP00043,Revised
LDG72536SS1D,EMP00036,UL-PLAN-07,Unpaid Leave,2023-Q2,19.15,3.3,11.53,2.37,-14.29,18,2024-11-08,EMP00006,Revised
LDGW9DY8KKXT,EMP00472,CO-PLAN-06,Compensatory Off,2023-Q2,17.91,6.99,5.34,2.22,21.78,18,2024-06-14,EMP00033,Revised
LDGRUVZY7LFB,EMP00773,CO-PLAN-06,Compensatory Off,INVALID-PERIOD,20.58,8.89,25.75,2.42,6.14,21,2023-09-04,EMP00050,Revised
LDGUCRWSYHT0,EMP00413,CO-PLAN-06,Compensatory Off,2023-Q2,20.98,4.86,11.09,2.6,17.35,30,2024-10-04,EMP00044,Final
LDGCLFRF0UVK,EMP00568,BL-PLAN-08,Bereavement Leave,2024-Q4,16.09,3.83,5.06,-2.22,12.64,30,2024-12-15,EMP00005,Revised
LDG18AYGY4CY,EMP00132,CL-PLAN-03,Casual Leave,2024-Q1,23.77,7.68,3.82,0.18,27.81,20,2023-03-14,EMP00045,Draft
LDG6AX0QVZ1F,EMP00744,ML-PLAN-04,Maternity Leave,2024-Q4,2.29,3.93,0.45,2.94,8.71,25,2024-12-26,EMP00021,Draft
LDGUEAK9JAUH,EMP00653,CL-PLAN-03,Casual Leave,2024-Q2,4.44,9.56,0.52,1.86,15.34,25,2024-08-31,EMP00046,Revised
LDG5WET2PETO,EMP00698,CO-PLAN-06,Compensatory Off,2024-Q4,23.68,1.7,2.52,0.93,23.79,30,2024-04-03,EMP00045,Revised
LDG6VE8ZFX66,EMP00494,UL-PLAN-07,Unpaid Leave,2023-Q3,20.33,9.15,12.1,1.71,31.0,18,2024-05-01,EMP00019,Final
LDG7CIQ1MTDS,EMP00690,AL-PLAN-01,Annual Leave,2024-Q1,6.52,4.75,1.85,-2.56,6.86,25,2024-03-30,EMP00016,Final
LDGXL65M5752,,SL-PLAN-02,Sick Leave,2024-Q2,24.69,-5.0,0.31,0.68,25.3,20,2025-05-15,EMP00035,Revised
LDGT47G8VV4V,EMP00020,ML-PLAN-04,Maternity Leave,2024-Q4,9.27,0.19,6.36,0.12,3.22,18,2024-01-25,EMP00026,Final
LDGYXREI2M3M,EMP00015,UL-PLAN-07,Unpaid Leave,2023-Q3,12.72,5.44,15.68,-0.58,1.9,15,2024-04-12,EMP00029,Final
LDGE6PGIVC3O,EMP00485,AL-PLAN-01,Annual Leave,2023-Q2,12.11,5.74,6.91,-1.24,9.7,25,2024-11-13,EMP00014,Final
LDG2IWPPRJ6Q,EMP00775,UL-PLAN-07,Unpaid Leave,2023-Q1,22.25,9.82,21.19,0.72,11.6,15,2025-02-09,EMP00038,Final
LDGT2SJISA24,EMP00287,AL-PLAN-01,Annual Leave,2023-Q3,17.1,8.8,21.03,0.4,5.27,30,2024-12-24,EMP00048,Final
LDG3DMODLNT3,EMP00221,BL-PLAN-08,Bereavement Leave,2024-Q2,3.36,2.21,4.56,1.57,2.58,15,2024-07-11,EMP00004,Final
LDG9SR7APXWG,EMP00799,CL-PLAN-03,Casual Leave,2023-Q4,24.29,2.9,10.87,-2.21,-15.11,30,2024-01-16,EMP00029,Draft
LDGLETAFNAON,EMP00028,AL-PLAN-01,Annual Leave,2023-Q1,13.65,6.6,6.39,1.51,15.37,18,2023-09-22,EMP00049,Final
LDG5R9A5ZOE1,EMP00758,CL-PLAN-03,Casual Leave,2025-Q1,11.12,5.38,12.73,2.65,6.42,21,2023-04-21,EMP00043,Final
LDGLLKL1D6BB,EMP00486,PL-PLAN-05,Paternity Leave,2025-Q1,13.97,4.34,7.43,0.26,11.14,25,2024-06-11,EMP00038,Draft
LDG2M0IISFNC,EMP00633,BL-PLAN-08,Bereavement Leave,2023-Q2,1.41,9.38,6.02,2.42,7.19,18,2023-11-19,EMP00044,Final
LDG24E8UF15T,EMP00280,SL-PLAN-02,Sick Leave,2023-Q1,0.72,3.64,1.06,2.02,5.32,30,2025-03-20,EMP00024,Final
LDGRT1HY8VHM,,PL-PLAN-05,Paternity Leave,2023-Q4,13.07,0.86,4.57,-2.24,7.12,15,2025-06-08,EMP00003,Final
LDGGDZRRZK6T,EMP00331,PL-PLAN-05,Paternity Leave,2024-Q3,14.8,9.42,19.97,0.22,4.47,25,2023-07-05,EMP00017,Draft
LDG7OALOW4MX,EMP00532,UL-PLAN-07,Unpaid Leave,2023-Q3,1.66,0.69,0.42,1.25,3.18,18,2023-05-08,EMP00049,Final
LDGN6WVC9NSL,EMP00353,ML-PLAN-04,Maternity Leave,INVALID-PERIOD,,6.06,50.76,2.43,-28.52,18,2023-08-10,EMP00023,Final
LDG8JR76K4CI,EMP00191,ML-PLAN-04,Maternity Leave,2024-Q4,8.56,-5.0,8.25,1.93,9.08,15,2025-01-21,EMP00049,Final
LDGW9P3OUYHE,EMP00130,ML-PLAN-04,Maternity Leave,2023-Q2,2.69,1.87,4.04,-2.0,-1.48,15,2025-01-25,EMP00012,Final
LDGABNNTIBK8,EMP00567,PL-PLAN-05,Paternity Leave,2024-Q3,15.73,6.7,7.0,2.99,40.0,15,2024-10-08,EMP00038,Final
LDGKV26D52YW,EMP00089,PL-PLAN-05,Paternity Leave,2025-Q1,18.12,6.98,2.92,-0.65,21.53,25,2024-09-28,EMP00047,Revised
LDGFXUAYGVNH,EMP00723,ML-PLAN-04,Maternity Leave,2024-Q1,16.16,7.47,13.36,-0.81,9.46,25,2024-07-20,EMP00028,Final
LDG6VDNU0PH7,EMP00105,BL-PLAN-08,Bereavement Leave,2024-Q2,22.26,0.88,3.34,-1.07,18.73,20,2025-04-16,EMP00040,Final
LDGS3QEI5BVI,EMP00055,ML-PLAN-04,Maternity Leave,2024-Q4,17.57,5.57,18.85,-2.23,2.06,25,2024-10-29,EMP00036,Final
LDG84HJRP7ED,EMP00631,AL-PLAN-01,Annual Leave,2023-Q2,23.32,5.66,8.64,-2.34,18.0,20,2025-06-15,EMP00001,Draft
LDGH7225WB16,EMP00727,CL-PLAN-03,Casual Leave,2023-Q4,13.06,5.6,4.7,-0.22,-14.74,25,2023-09-29,EMP00044,Final
LDG3WXF72CTS,,UL-PLAN-07,Unpaid Leave,2023-Q2,13.38,3.01,6.42,-2.26,7.71,20,2024-10-11,EMP00037,Final
LDG6RUVFWKGU,EMP00387,CL-PLAN-03,Casual Leave,2025-Q1,7.61,7.04,8.39,1.53,7.79,21,2025-04-19,EMP00029,Revised
LDGBCQHBJAXB,EMP00195,AL-PLAN-01,Annual Leave,2023-Q2,9.1,5.61,1.41,-0.64,12.66,15,2023-02-02,EMP00012,Final
LDGCORGFQ521,EMP00208,SL-PLAN-02,Sick Leave,2023-Q4,18.35,1.16,5.34,2.81,16.98,25,2024-03-20,EMP00046,Final
LDG6T2DS6ISD,EMP00438,AL-PLAN-01,Annual Leave,2024-Q1,21.56,3.63,14.46,-1.35,9.38,30,2024-04-22,EMP00023,Final
LDGFBFF161K1,EMP00511,AL-PLAN-01,Annual Leave,2023-Q2,3.42,2.09,3.17,1.45,3.79,18,2024-12-21,EMP00025,Final
LDGOEGHDCUO6,EMP00735,AL-PLAN-01,Annual Leave,2024-Q4,4.95,0.31,4.96,-0.7,-0.4,18,2025-02-10,EMP00004,Final
LDGT7WR8RAI8,EMP00736,AL-PLAN-01,Annual Leave,2024-Q2,8.76,7.76,11.39,2.64,7.77,18,2023-12-21,EMP00016,Revised
LDGO9PXJB3VO,EMP00071,CO-PLAN-06,Compensatory Off,2023-Q3,19.04,-5.0,6.36,-1.12,-13.01,21,2023-04-20,EMP00010,Draft
LDGLKV91NAWF,EMP00453,ML-PLAN-04,Maternity Leave,2023-Q2,7.81,7.43,13.77,-2.52,-1.05,18,2023-02-12,EMP00015,Revised
LDG21M1UR8S2,EMP00069,CL-PLAN-03,Casual Leave,2024-Q1,12.44,9.72,10.4,0.06,11.82,25,2025-03-13,EMP00047,Final
LDGB6MUBNI2R,EMP00224,SL-PLAN-02,Sick Leave,2023-Q4,13.77,1.6,2.89,2.44,14.92,20,2023-08-09,EMP00005,Final
LDGRQTD0JBLU,EMP00402,AL-PLAN-01,Annual Leave,2024-Q1,10.75,1.27,11.81,0.25,0.46,20,2025-03-14,EMP00046,Revised
LDGHW3MD2QV4,,SL-PLAN-02,Sick Leave,2023-Q4,10.61,9.34,19.22,-2.21,-1.48,20,2023-03-12,EMP00038,Final
LDGC2N5RIERE,EMP00406,ML-PLAN-04,Maternity Leave,2024-Q3,4.88,3.39,7.99,-1.82,41.0,21,2025-04-02,EMP00045,Final
LDGM9J5OG2TG,EMP00357,PL-PLAN-05,Paternity Leave,INVALID-PERIOD,10.02,2.67,1.66,0.7,11.73,25,2024-01-03,EMP00026,Revised
LDGVLZ9C7P23,EMP00417,BL-PLAN-08,Bereavement Leave,2024-Q2,16.45,2.82,1.96,-1.06,16.25,20,2025-01-08,EMP00044,Final
LDGB4FFQKI12,EMP00081,SL-PLAN-02,Sick Leave,2024-Q1,10.17,2.5,10.7,-2.64,-1.67,15,2024-09-02,EMP00043,Revised
LDG36ZHF92B0,EMP00226,SL-PLAN-02,Sick Leave,2023-Q3,5.45,9.51,13.54,1.65,3.07,25,2024-10-07,EMP00040,Draft
LDG0N8HP3TIQ,EMP00346,BL-PLAN-08,Bereavement Leave,2024-Q2,7.83,9.0,1.35,-2.11,13.37,25,2023-02-25,EMP00048,Draft
LDG459OI8ZA3,EMP00653,SL-PLAN-02,Sick Leave,2023-Q2,23.35,2.51,45.86,0.75,10.65,15,2023-09-14,EMP00014,Final
LDGVUK6EHHUN,EMP00459,BL-PLAN-08,Bereavement Leave,2023-Q3,6.21,7.57,5.2,-2.45,6.13,18,2024-04-04,EMP00015,Final
LDG5KIB6J5MO,EMP00108,ML-PLAN-04,Maternity Leave,2024-Q4,21.95,3.89,1.96,-1.31,22.57,25,2025-05-01,EMP00037,Final
LDGHNZ5HWSQU,EMP00431,UL-PLAN-07,Unpaid Leave,2024-Q2,6.41,9.47,11.22,-0.4,4.26,25,2024-07-07,EMP00038,Final
LDGMIVD3ZNZL,EMP00048,UL-PLAN-07,Unpaid Leave,2024-Q4,11.88,8.57,11.95,0.88,9.38,30,2025-05-09,EMP00028,Final
LDG85777IUGR,EMP00450,ML-PLAN-04,Maternity Leave,2023-Q2,1.08,-5.0,1.16,1.37,7.74,25,2023-10-31,EMP00022,Revised
LDGFI0Y6MPTC,,ML-PLAN-04,Maternity Leave,2024-Q4,5.08,7.39,5.43,-2.93,-5.11,25,2023-01-06,EMP00003,Draft
LDG9MWZA3KN4,EMP00698,ML-PLAN-04,Maternity Leave,2023-Q1,24.66,8.86,31.15,2.78,5.15,20,2023-12-03,EMP00010,Draft
LDGQ9Q3I7A3A,EMP00472,CL-PLAN-03,Casual Leave,2023-Q1,21.15,2.41,0.61,2.14,25.09,15,2023-06-18,EMP00001,Revised
LDGTE6DF96MT,EMP00367,AL-PLAN-01,Annual Leave,2023-Q1,18.54,6.31,11.12,1.58,15.31,18,2024-05-31,EMP00033,Revised
LDGC2MTVFHU5,EMP00421,UL-PLAN-07,Unpaid Leave,2023-Q4,15.55,1.85,8.34,2.6,11.66,30,2025-06-21,EMP00033,Final
LDGBYKN7P9TL,EMP00103,AL-PLAN-01,Annual Leave,2024-Q4,18.24,0.21,2.59,1.78,17.64,18,2023-12-16,EMP00045,Draft
LDGM7MAS2V0U,EMP00292,SL-PLAN-02,Sick Leave,2024-Q4,13.49,3.01,11.29,-2.39,2.82,20,2024-09-18,EMP00019,Revised
LDG2CVV7M7LA,EMP00557,UL-PLAN-07,Unpaid Leave,2024-Q4,17.04,4.95,15.88,-2.63,3.48,25,2023-01-20,EMP00050,Final
LDGCVSLXYNYP,EMP00364,BL-PLAN-08,Bereavement Leave,2023-Q2,20.69,5.84,8.07,-2.33,16.13,18,2024-02-29,EMP00002,Final
LDG99AMGH1OP,EMP00333,AL-PLAN-01,Annual Leave,2024-Q2,,1.35,2.96,0.99,44.0,25,2023-10-19,EMP00014,Final
LDGZ8Y11ZH3F,EMP00152,UL-PLAN-07,Unpaid Leave,2023-Q2,12.99,0.29,1.38,2.76,14.66,25,2025-04-05,EMP00035,Final
LDG5KY498ZJH,EMP00547,PL-PLAN-05,Paternity Leave,2024-Q1,14.07,6.73,7.92,-2.4,10.48,15,2024-02-19,EMP00039,Draft
LDG94NM4FXO8,EMP00524,UL-PLAN-07,Unpaid Leave,2023-Q3,9.54,6.67,7.99,1.08,9.3,21,2024-10-14,EMP00013,Final
LDG9NISFNAIE,,SL-PLAN-02,Sick Leave,2023-Q1,23.38,4.28,13.56,1.33,15.43,20,2024-03-22,EMP00017,Final
LDGIT9VCJ3ZB,EMP00229,CL-PLAN-03,Casual Leave,INVALID-PERIOD,21.95,6.23,23.16,-1.46,3.56,18,2023-04-03,EMP00035,Final
LDGE82A5DAGA,EMP00317,UL-PLAN-07,Unpaid Leave,2023-Q1,11.4,4.34,8.19,-0.33,7.22,21,2023-11-11,EMP00047,Final
LDGWPN9TNBSO,EMP00537,UL-PLAN-07,Unpaid Leave,2023-Q2,22.19,-5.0,10.91,2.25,17.7,18,2023-03-19,EMP00045,Final
LDGYE5L6WUDA,EMP00733,BL-PLAN-08,Bereavement Leave,2023-Q2,11.46,6.56,11.17,1.65,8.5,21,2023-08-04,EMP00014,Final
LDGNE1XHVBTD,EMP00644,AL-PLAN-01,Annual Leave,2024-Q1,5.12,10.0,7.92,-2.97,-5.23,18,2024-12-01,EMP00041,Final
LDGP2H2BFXSP,EMP00135,CO-PLAN-06,Compensatory Off,2024-Q3,9.32,9.61,6.65,0.11,12.39,21,2024-12-23,EMP00012,Final
LDGY55AFW02I,EMP00507,CL-PLAN-03,Casual Leave,2024-Q2,12.14,7.35,13.14,-1.94,4.41,21,2023-02-26,EMP00047,Draft
LDGWJLUOCSQL,EMP00660,SL-PLAN-02,Sick Leave,2024-Q1,15.73,9.81,12.03,-1.91,11.6,25,2023-09-22,EMP00047,Final
LDGMC24RA1UC,EMP00756,CO-PLAN-06,Compensatory Off,2024-Q4,11.11,3.71,3.42,-2.35,9.05,25,2024-08-25,EMP00003,Final
LDG51Q9B9OG3,EMP00272,CO-PLAN-06,Compensatory Off,2024-Q2,22.86,6.14,25.64,0.61,3.97,21,2023-01-21,EMP00005,Final
LDG5AL3F2FUD,EMP00564,PL-PLAN-05,Paternity Leave,2023-Q3,16.49,4.09,40.58,-2.85,-1.9,18,2024-05-13,EMP00006,Final
LDGJIJXF0J5Z,EMP00183,AL-PLAN-01,Annual Leave,2024-Q4,5.7,8.02,9.14,-0.58,4.0,25,2024-08-22,EMP00032,Final
LDGNNC32G0P6,,PL-PLAN-05,Paternity Leave,2023-Q2,10.78,4.44,0.49,-0.0,14.73,30,2023-04-26,EMP00006,Final
LDGPST3XJBND,EMP00227,SL-PLAN-02,Sick Leave,2024-Q2,24.31,3.58,0.72,2.82,-30.99,18,2023-05-24,EMP00043,Final
LDGNSPO3V490,EMP00541,ML-PLAN-04,Maternity Leave,2023-Q2,24.89,8.98,26.87,-0.2,6.8,30,2024-09-02,EMP00035,Draft
LDGYJ5UGRBW5,EMP00064,AL-PLAN-01,Annual Leave,2024-Q1,23.81,6.25,2.54,-2.68,24.84,20,2024-07-22,EMP00035,Revised
LDGTQFRKFDQU,EMP00770,CO-PLAN-06,Compensatory Off,2023-Q2,7.3,6.1,8.72,2.28,54.0,30,2025-03-08,EMP00021,Final
LDGVPB0KX4NR,EMP00315,BL-PLAN-08,Bereavement Leave,2023-Q3,12.83,6.23,12.12,-0.13,6.81,30,2023-03-11,EMP00045,Revised
LDG6PSYKV5I3,EMP00011,CL-PLAN-03,Casual Leave,2023-Q1,15.75,2.86,17.75,-0.55,0.31,18,2023-05-09,EMP00015,Draft
LDG99R0UN5MG,EMP00364,AL-PLAN-01,Annual Leave,2023-Q2,23.95,-5.0,12.59,-1.0,16.86,21,2023-04-29,EMP00026,Draft
LDGP8R1EPVUB,EMP00351,ML-PLAN-04,Maternity Leave,2023-Q1,2.27,5.44,1.19,-1.3,5.22,30,2025-02-21,EMP00006,Final
LDGQRYCQM3I7,EMP00633,PL-PLAN-05,Paternity Leave,2023-Q1,14.38,8.31,2.3,-1.1,19.29,25,2023-08-06,EMP00031,Final
LDGEROT2X10G,EMP00107,UL-PLAN-07,Unpaid Leave,2023-Q3,13.11,4.09,16.5,-1.6,-1.9,25,2024-06-12,EMP00027,Final
LDG3S05C6TW4,EMP00139,ML-PLAN-04,Maternity Leave,2023-Q4,2.8,5.13,7.89,-1.61,-1.57,25,2025-06-03,EMP00041,Final
LDG2V7GZGPSR,EMP00204,CL-PLAN-03,Casual Leave,2024-Q4,0.81,3.6,1.99,0.17,2.59,21,2025-04-15,EMP00026,Final
LDGODUDMV3IA,,CL-PLAN-03,Casual Leave,INVALID-PERIOD,23.54,7.56,21.68,0.73,10.15,25,2023-03-13,EMP00029,Final
LDG57AVBIQK6,EMP00377,PL-PLAN-05,Paternity Leave,2023-Q2,11.77,4.33,15.93,-2.87,-2.7,18,2024-07-27,EMP00012,Final
LDGO0GE0I4GM,EMP00468,AL-PLAN-01,Annual Leave,2024-Q1,17.14,4.63,4.85,-2.38,14.54,18,2024-01-20,EMP00047,Draft
LDG2FD8T4QYN,EMP00744,CL-PLAN-03,Casual Leave,2025-Q1,14.09,3.24,5.57,-2.81,8.95,30,2024-10-13,EMP00042,Final
LDGRQF8II4NK,EMP00370,AL-PLAN-01,Annual Leave,2023-Q2,16.45,7.64,8.38,-0.29,15.42,20,2024-11-21,EMP00016,Final
LDGW55A89MOJ,EMP00468,PL-PLAN-05,Paternity Leave,2025-Q1,2.57,7.37,6.46,0.74,4.22,15,2025-06-29,EMP00043,Draft
LDGM3GFTP2U3,EMP00488,UL-PLAN-07,Unpaid Leave,2024-Q4,1.74,7.4,5.57,0.71,-5.28,15,2023-05-12,EMP00044,Revised
LDGAVPKVRDO8,EMP00540,CL-PLAN-03,Casual Leave,2024-Q3,20.63,8.21,7.29,1.87,23.42,30,2024-12-13,EMP00019,Draft
LDG4W8ML6SG5,EMP00282,PL-PLAN-05,Paternity Leave,2025-Q1,3.39,0.26,0.38,0.32,3.59,21,2023-11-09,EMP00043,Final
LDG4MMY2RWOK,EMP00203,ML-PLAN-04,Maternity Leave,2024-Q1,23.81,8.46,24.88,1.83,9.22,21,2023-05-27,EMP00031,Draft
LDGMC1961PIW,EMP00683,CL-PLAN-03,Casual Leave,2023-Q1,3.88,0.06,0.15,-2.44,1.35,15,2024-03-27,EMP00030,Final
LDGQTSZ9P8EA,EMP00140,PL-PLAN-05,Paternity Leave,2025-Q1,16.44,-5.0,16.09,0.53,1.25,18,2023-11-13,EMP00040,Final
LDGHL782F35N,EMP00648,AL-PLAN-01,Annual Leave,2024-Q3,18.93,8.44,4.91,-0.6,35.0,18,2025-06-06,EMP00028,Draft
LDG9CT3X0P29,,AL-PLAN-01,Annual Leave,2023-Q4,8.92,5.73,2.1,-0.27,12.28,30,2024-04-08,EMP00020,Final
LDGQOWXFUO91,EMP00246,CO-PLAN-06,Compensatory Off,2023-Q3,10.58,4.52,4.72,1.94,12.32,20,2023-05-10,EMP00030,Final
LDGEUOQTG0VD,EMP00182,CO-PLAN-06,Compensatory Off,2024-Q3,,1.47,40.54,0.71,-21.8,18,2023-08-14,EMP00003,Final
LDG9TNKMCR2U,EMP00297,SL-PLAN-02,Sick Leave,2023-Q2,22.63,6.87,4.54,-2.83,22.13,25,2024-04-17,EMP00007,Final
LDGENB4LPDBD,EMP00034,AL-PLAN-01,Annual Leave,2023-Q2,23.27,5.99,2.85,1.73,28.14,30,2023-03-08,EMP00029,Draft
LDGKITQ7Z5E5,EMP00050,ML-PLAN-04,Maternity Leave,2024-Q4,18.28,6.67,6.41,1.42,19.96,21,2023-12-24,EMP00028,Revised
LDG44YNDQCOW,EMP00750,AL-PLAN-01,Annual Leave,2024-Q4,13.04,8.25,13.06,-1.69,6.54,18,2023-04-20,EMP00031,Revised
LDGVS0M71QB9,EMP00575,UL-PLAN-07,Unpaid Leave,2023-Q2,13.13,3.27,6.47,0.63,10.56,25,2024-10-18,EMP00014,Final
LDGJV2CCQYOX,EMP00011,AL-PLAN-01,Annual Leave,2023-Q3,8.19,1.68,7.17,-2.71,-0.01,18,2023-04-01,EMP00002,Final
LDGAYB62KCOJ,EMP00257,PL-PLAN-05,Paternity Leave,2023-Q3,17.65,4.26,13.96,2.48,10.43,21,2024-01-03,EMP00034,Revised
LDGDXEMXEIPP,EMP00436,UL-PLAN-07,Unpaid Leave,2025-Q1,9.57,3.95,3.02,-0.09,10.41,15,2024-12-22,EMP00033,Draft
LDGPADC9LU3W,EMP00712,BL-PLAN-08,Bereavement Leave,2023-Q3,6.74,6.28,1.85,0.75,-12.92,25,2023-08-08,EMP00004,Final
LDGHHHWZ4EY9,EMP00775,BL-PLAN-08,Bereavement Leave,INVALID-PERIOD,11.69,8.16,9.35,-1.32,9.18,18,2023-03-19,EMP00013,Final
LDGIWERINHE1,,CL-PLAN-03,Casual Leave,2024-Q1,8.58,1.63,6.56,0.19,3.84,30,2024-08-31,EMP00020,Final
LDG38GVPCY3Z,EMP00727,ML-PLAN-04,Maternity Leave,2023-Q2,0.48,8.5,6.69,2.69,4.98,25,2023-12-24,EMP00038,Draft
LDGJLKQP320C,EMP00592,ML-PLAN-04,Maternity Leave,2023-Q3,21.68,-5.0,25.25,-1.38,-0.1,25,2023-01-24,EMP00002,Final
LDGHBQRDA0GN,EMP00508,ML-PLAN-04,Maternity Leave,2023-Q1,19.05,6.83,14.33,-2.25,9.3,18,2024-06-21,EMP00040,Final
LDGXPM8BA95Y,EMP00713,SL-PLAN-02,Sick Leave,2024-Q3,3.13,7.98,10.9,-1.4,-1.19,21,2023-01-26,EMP00035,Draft
LDGQ73GZ237B,EMP00695,BL-PLAN-08,Bereavement Leave,2023-Q4,5.8,2.92,2.42,-1.77,4.53,18,2024-12-09,EMP00038,Final
LDG2PEA3BRST,EMP00114,CL-PLAN-03,Casual Leave,2025-Q1,13.63,4.35,14.3,-0.34,3.34,25,2025-02-26,EMP00014,Final
LDG3BZWT49UJ,EMP00624,PL-PLAN-05,Paternity Leave,2023-Q4,15.15,7.0,4.89,-2.16,36.0,21,2024-06-29,EMP00024,Final
LDGMSP26EY0C,EMP00588,ML-PLAN-04,Maternity Leave,2023-Q2,9.59,6.77,9.9,1.97,8.43,18,2024-01-19,EMP00011,Final
LDG4YDYER80C,EMP00551,UL-PLAN-07,Unpaid Leave,2024-Q3,15.51,6.35,16.64,-0.44,4.78,20,2023-05-07,EMP00007,Final
LDG9WDLG0BHS,EMP00170,PL-PLAN-05,Paternity Leave,2024-Q1,17.0,6.46,2.33,2.83,23.96,20,2023-08-22,EMP00008,Revised
