payment_id,order_id,customer_id,payment_method,payment_amount,payment_date,payment_status,currency,transaction_ref,gateway
PAY201139,ORD100451,CUST00151,Bank Transfer,1429.86,2023-05-30,Pending,USD,0U2RUP7FAHIA,Paytm
PAY201140,ORD_GHOST_11,CUST00266,Cash on Delivery,-4290.59,2023-10-30,Failed,SGD,B62G6B4TSG0S,Adyen
PAY201141,ORD100368,CUST00591,Credit Card,986.91,2024-07-14,Refunded,INR,WNSQHACMEYP1,Adyen
PAY201142,ORD101360,CUST00085,UPI,4861.2,2024-07-31,Completed,USD,DHE709HKD6K7,Paytm
PAY201143,ORD100691,CUST00776,PayPal,1929.66,2025-01-20,Refunded,INR,0D99VRS5Y4IG,Square
PAY201144,ORD101127,CUST00757,Bank Transfer,4981.54,2022-12-27,INVALID_STATUS,INR,95O3Q041R1JK,Stripe
PAY201145,ORD100324,CUST00642,Debit Card,1672.08,2024-02-25,Pending,INR,A8X213Y2EU0E,Square
PAY201146,ORD100116,CUST00459,Credit Card,422.1,2024-02-10,Refunded,SGD,VXVJC8XTSFFN,Square
PAY201147,ORD101057,CUST00749,Bank Transfer,1919.68,2023-09-19,Pending,AED,SZ2DCPGANL81,Razorpay
PAY201148,ORD100647,CUST00642,,221.08,2025-04-05,Failed,USD,FLTTU2A8TS17,Stripe
PAY201149,ORD101075,CUST00071,Net Banking,504.22,2022-01-08,Completed,GBP,VG8ZA2OBX9XK,PayPal
PAY201150,ORD100428,CUST00822,Cash on Delivery,-4171.65,2022-10-03,Completed,INR,G4ZRRP52I7ZC,Square
PAY201151,ORD100112,CUST00821,UPI,1556.93,2024-11-15,Pending,USD,19UR8NZJEE1B,Square
PAY201152,ORD100967,CUST00286,Credit Card,2340.13,2025-05-10,Pending,USD,E8MYLACYDCTQ,Stripe
PAY201153,ORD100631,CUST00182,Net Banking,3531.09,2022-10-15,Failed,SGD,TDCL3AH4EM5G,Paytm
PAY201154,ORD100183,CUST00567,Credit Card,4446.55,2022-07-30,Failed,INR,DB93QXGLI5GH,Adyen
PAY201155,ORD100036,CUST00077,Credit Card,1115.88,2024-07-08,Pending,XYZ,4XU43LC6JWCZ,Paytm
PAY201156,ORD100073,CUST00477,Debit Card,2501.89,2024-10-02,Completed,GBP,NZUTP4HY5I8N,Stripe
PAY201157,ORD100823,CUST00728,UPI,978.09,2022-09-28,Completed,USD,L4J7RB6X38DH,Razorpay
PAY201158,ORD100060,CUST00606,Credit Card,2009.24,2023-02-20,Pending,GBP,9RD4MWPMIB2I,Square
PAY201159,ORD100741,CUST00493,PayPal,1425.85,2023-03-30,Completed,SGD,LSZATDFNMDLS,Adyen
PAY201160,ORD_GHOST_1,CUST00275,Cash on Delivery,-1987.08,2022-01-12,Completed,INR,U16N4SYZK4KF,Stripe
PAY201161,ORD101028,CUST00109,Credit Card,3825.75,2025-05-09,Pending,INR,GD9DS7A04ERM,Paytm
PAY201162,ORD100703,CUST00123,,4599.74,2025-03-30,Refunded,AED,RMAO5XXY6WKH,Square
PAY201163,ORD101380,CUST00442,Bank Transfer,1761.59,2025-01-06,Refunded,INR,A5J8UR63NYIR,PayPal
PAY201164,ORD100181,CUST00259,Bank Transfer,1492.78,2022-10-20,Refunded,USD,YUPKH5NNAUBF,Square
PAY201165,ORD100037,CUST00437,UPI,3608.55,2023-12-18,Refunded,INR,9P7EQFJOD8VU,Razorpay
PAY201166,ORD100534,CUST00332,Credit Card,330.6,2024-12-04,INVALID_STATUS,AED,XPFHAKR2AGGL,Razorpay
PAY201167,ORD101353,CUST00675,Bank Transfer,447.29,2023-06-06,Completed,AED,P9T6M7RJBN9Q,Stripe
PAY201168,ORD100718,CUST00790,Debit Card,2769.36,2025-02-09,Completed,AED,GH1VOWD186T2,Paytm
PAY201169,ORD101334,CUST00677,Credit Card,4879.22,2024-06-07,Pending,USD,27KJO7RJTMG6,Square
PAY201170,ORD100535,CUST00362,Bank Transfer,-336.95,2022-06-09,Failed,INR,23UUM55UGPAS,Adyen
PAY201171,ORD100685,CUST00784,Debit Card,4171.79,2023-05-29,Pending,GBP,YFI7Y01MUT84,Square
PAY201172,ORD101083,CUST00037,PayPal,3905.81,2023-01-16,Pending,SGD,154MAPHAYIBU,Square
PAY201173,ORD100592,CUST00020,Bank Transfer,567.79,2024-06-01,Refunded,AED,2VZ5UX0L45UB,PayPal
PAY201174,ORD100993,CUST00301,UPI,4859.2,2023-09-20,Failed,USD,4V9ELS2QTKEY,Adyen
PAY201175,ORD100650,CUST00763,Net Banking,4014.88,2024-04-26,Refunded,SGD,L6WUGOFRGJI1,Razorpay
PAY201176,ORD101385,CUST00883,,3191.77,2022-06-11,Completed,GBP,,Razorpay
PAY201177,ORD101182,CUST00799,Cash on Delivery,2559.72,2024-02-27,Completed,AED,BMZDD2FJ5PIJ,Adyen
PAY201178,ORD100440,CUST00474,Credit Card,1284.45,2022-04-03,Pending,USD,SJKG4REPUOC0,PayPal
PAY201179,ORD100944,CUST00391,Credit Card,4629.75,2022-12-16,Refunded,INR,JT510LK872PK,Razorpay
PAY201180,ORD_GHOST_1,CUST00668,PayPal,-533.68,2024-03-22,Failed,SGD,GOR0A5SVIGET,PayPal
PAY201181,ORD100970,CUST00520,Net Banking,3692.21,2022-08-02,Failed,AED,ATBY76SW1YK8,Adyen
PAY201182,ORD100378,CUST00570,Net Banking,2657.95,2022-12-16,Completed,AED,HYB7TH34CUYS,Razorpay
PAY201183,ORD100924,CUST00137,Bank Transfer,3827.41,2025-04-22,Pending,SGD,0AMXA6S0JECK,Paytm
PAY201184,ORD100522,CUST00595,Debit Card,965.36,2024-09-04,Refunded,SGD,3HI0X5FRZUUN,Razorpay
PAY201185,ORD101349,CUST00594,PayPal,967.75,2024-10-28,Pending,USD,7DOCBISC01QA,Square
PAY201186,ORD101009,CUST00318,Net Banking,3009.35,2022-01-30,Pending,AED,6YTCMBVPTGSI,Square
PAY201187,ORD101297,CUST00227,UPI,3028.6,2025-01-11,Pending,USD,16822XSJUIL3,Paytm
PAY201188,ORD101208,CUST00529,Cash on Delivery,3659.15,2023-05-13,INVALID_STATUS,XYZ,PW3O4DP632F9,Adyen
PAY201189,ORD100796,CUST00511,Bank Transfer,2785.08,2022-05-13,Failed,AED,R9J94U9JP95F,Square
PAY201190,ORD100412,CUST00776,,-2128.15,2023-08-07,Refunded,GBP,SOHQXUZRH22Q,Paytm
PAY201191,ORD100051,CUST00721,PayPal,2109.27,2023-01-21,Failed,USD,ZOUUP1KZVJH5,Paytm
PAY201192,ORD100499,CUST00692,Net Banking,1270.62,2024-01-31,Completed,SGD,JHRRRSUYJMIC,Adyen
PAY201193,ORD101050,CUST00715,UPI,999.66,2023-08-21,Pending,INR,15NKJLG3OXF9,Square
PAY201194,ORD100354,CUST00633,PayPal,1697.69,2025-04-18,Completed,AED,108PO1VA4S38,PayPal
PAY201195,ORD100438,CUST00503,Net Banking,1314.53,2022-11-18,Completed,SGD,0L4AO4WV7AR0,Square
PAY201196,ORD100423,CUST00640,Debit Card,3963.98,2022-06-13,Pending,SGD,KFQNKMB5OQNR,Square
PAY201197,ORD100774,CUST00218,Credit Card,3191.28,2025-02-11,Completed,AED,Y12O5MLHZ14E,Square
PAY201198,ORD100828,CUST00007,Net Banking,3905.12,2024-06-02,Completed,AED,525XGCNAYKYN,Paytm
PAY201199,ORD101208,CUST00094,Debit Card,2575.81,2023-08-24,Pending,AED,59LL2J2NG1GA,Razorpay
